date,is_weekend,is_holiday,event,promo,prev_qty,avg7_qty,food_qty,drink_qty,daily_qty,cold_qty,beauty_qty,avg7_food_qty,avg7_drink_qty,avg7_daily_qty,avg7_cold_qty,avg7_beauty_qty,top_sku_ratio,heavy_item_ratio,cold_chain_ratio,outbound_qty
2023-10-17,0,0,0,0,420,391.3,130,92,76,59,45,108.7,90.7,79,66.7,46.1,0.152,0.2,0.187,402
2023-10-18,0,0,0,0,402,386.6,126,97,84,64,46,108.9,89.7,77.4,65.1,45.4,0.217,0.168,0.141,417
2023-10-19,0,0,1,0,417,381.9,130,112,104,74,62,109.4,88.6,75.4,65.1,43.3,0.157,0.169,0.237,482
2023-10-20,0,0,0,0,482,389.4,128,101,89,79,67,112.3,89,78.9,65.4,43.9,0.258,0.179,0.139,464
2023-10-21,1,0,0,0,464,399.1,124,91,70,81,45,115.3,91.1,80.4,67,45.3,0.211,0.161,0.191,411
2023-10-22,1,0,0,0,411,415.1,110,72,64,77,29,120.6,95.3,82.4,69.3,47.6,0.2,0.174,0.169,352
2023-10-23,0,0,0,0,352,421.1,121,106,88,80,57,123.1,95,83.4,71.6,48,0.206,0.181,0.233,452
2023-10-24,0,0,1,0,452,425.7,127,109,99,81,57,124.1,95.9,82.1,73.4,50.1,0.201,0.197,0.199,473
2023-10-25,0,0,0,0,473,435.9,131,92,88,65,59,123.7,98.3,85.4,76.6,51.9,0.18,0.161,0.186,435
2023-10-26,0,0,0,1,435,438.4,128,107,95,66,53,124.4,97.6,86,76.7,53.7,0.213,0.156,0.159,449
2023-10-27,0,0,0,1,449,433.7,173,125,110,99,71,124.1,96.9,84.7,75.6,52.4,0.228,0.167,0.192,578
2023-10-28,1,0,0,0,578,450,121,97,90,94,41,130.6,100.3,87.7,78.4,53,0.207,0.183,0.185,443
2023-10-29,1,0,0,0,443,454.6,96,83,67,61,30,130.1,101.1,90.6,80.3,52.4,0.171,0.179,0.179,337
2023-10-30,0,0,0,0,337,452.4,121,103,98,73,52,128.1,102.7,91,78,52.6,0.174,0.152,0.2,447
2023-10-31,0,0,1,0,447,451.7,160,135,128,99,69,128.1,102.3,92.4,77,51.9,0.184,0.179,0.178,591
2023-11-01,0,0,0,0,591,468.6,126,113,86,76,50,132.9,106,96.6,79.6,53.6,0.184,0.173,0.159,451
2023-11-02,0,0,0,0,451,470.9,127,102,100,84,56,132.1,109,96.3,81.1,52.3,0.201,0.197,0.205,469
2023-11-03,0,0,0,0,469,473.7,155,123,116,95,67,132,108.3,97,83.7,52.7,0.219,0.188,0.149,556
2023-11-04,1,0,0,0,556,470.6,137,105,80,90,45,129.4,108,97.9,83.1,52.1,0.165,0.152,0.186,457
2023-11-05,1,0,0,0,457,472.6,130,110,67,100,41,131.7,109.1,96.4,82.6,52.7,0.166,0.184,0.137,448
2023-11-06,0,0,0,1,448,488.4,195,136,143,103,69,136.6,113,96.4,88.1,54.3,0.191,0.203,0.168,646
2023-11-07,0,0,0,0,646,516.9,177,159,113,89,76,147.1,117.7,102.9,92.4,56.7,0.234,0.175,0.154,614
2023-11-08,0,0,0,0,614,520.1,151,131,107,96,55,149.6,121.1,100.7,91,57.7,0.214,0.174,0.195,540
2023-11-09,0,0,0,0,540,532.9,142,106,114,77,52,153.1,123.7,103.7,93.9,58.4,0.17,0.187,0.209,491
2023-11-10,0,0,0,0,491,536,140,106,103,79,50,155.3,124.3,105.7,92.9,57.9,0.182,0.199,0.181,478
2023-11-11,1,0,0,1,478,524.9,152,120,105,108,47,153.1,121.9,103.9,90.6,55.4,0.235,0.147,0.15,532
2023-11-12,1,0,0,0,532,535.6,129,117,83,94,45,155.3,124,107.4,93.1,55.7,0.18,0.186,0.206,468
2023-11-13,0,0,0,0,468,538.4,146,127,103,91,55,155.1,125,109.7,92.3,56.3,0.203,0.179,0.179,522
2023-11-14,0,0,0,0,522,520.7,144,126,103,100,61,148.1,123.7,104,90.6,54.3,0.235,0.173,0.158,534
2023-11-15,0,0,0,0,534,509.3,169,130,115,76,69,143.4,119,102.6,92.1,52.1,0.163,0.149,0.177,559
2023-11-16,0,0,0,0,559,512,128,103,88,84,64,146,118.9,103.7,89.3,54.1,0.213,0.156,0.154,467
2023-11-17,0,0,0,0,467,508.6,129,111,93,81,65,144,118.4,100,90.3,55.9,0.183,0.167,0.205,479
2023-11-18,1,0,0,0,479,508.7,137,103,87,95,42,142.4,119.1,98.6,90.6,58,0.131,0.161,0.165,464
2023-11-19,1,0,0,1,464,499,145,108,76,90,41,140.3,116.7,96,88.7,57.3,0.201,0.164,0.141,460
2023-11-20,0,0,0,0,460,497.9,133,132,105,80,64,142.6,115.4,95,88.1,56.7,0.215,0.199,0.185,514
2023-11-21,0,0,0,0,514,496.7,134,117,115,71,68,140.7,116.1,95.3,86.6,58,0.159,0.18,0.209,505
2023-11-22,0,0,0,0,505,492.6,124,103,88,72,53,139.3,114.9,97,82.4,59,0.201,0.191,0.184,440
2023-11-23,0,0,0,0,440,475.6,131,107,102,77,63,132.9,111,93.1,81.9,56.7,0.268,0.184,0.113,480
2023-11-24,0,0,0,0,480,477.4,143,112,112,79,53,133.3,111.6,95.1,80.9,56.6,0.214,0.184,0.184,499
2023-11-25,1,0,0,1,499,480.3,143,136,91,111,53,135.3,111.7,97.9,80.6,54.9,0.184,0.137,0.248,534
2023-11-26,1,0,0,1,534,490.3,138,117,73,92,38,136.1,116.4,98.4,82.9,56.4,0.209,0.18,0.159,458
2023-11-27,0,0,0,0,458,490,134,116,107,60,67,135.1,117.7,98,83.1,56,0.167,0.179,0.184,484
2023-11-28,0,0,0,0,484,485.7,136,113,112,99,60,135.3,115.4,98.3,80.3,56.4,0.174,0.191,0.208,520
2023-11-29,0,0,0,0,520,487.9,159,137,108,85,57,135.6,114.9,97.9,84.3,55.3,0.214,0.195,0.191,546
2023-11-30,0,0,0,1,546,503,159,152,118,103,77,140.6,119.7,100.7,86.1,55.9,0.231,0.18,0.206,609
2023-12-01,0,0,0,0,609,521.4,120,120,81,81,61,144.6,126.1,103,89.9,57.9,0.166,0.179,0.232,463
2023-12-02,1,0,0,0,463,516.3,151,117,90,99,61,141.3,127.3,98.6,90.1,59,0.227,0.167,0.193,518
2023-12-03,1,1,0,0,518,514,119,93,65,83,26,142.4,124.6,98.4,88.4,60.1,0.243,0.142,0.161,386
2023-12-04,0,0,0,0,386,503.7,125,91,92,76,49,139.7,121.1,97.3,87.1,58.4,0.157,0.144,0.162,433
2023-12-05,0,0,0,0,433,496.4,115,106,87,56,60,138.4,117.6,95.1,89.4,55.9,0.221,0.194,0.149,424
2023-12-06,0,0,0,0,424,482.7,112,97,81,75,46,135.4,116.6,91.6,83.3,55.9,0.152,0.195,0.213,411
2023-12-07,0,0,1,0,411,463.4,181,128,142,88,74,128.7,110.9,87.7,81.9,54.3,0.198,0.177,0.173,613
2023-12-08,0,0,0,0,613,464,151,127,110,92,48,131.9,107.4,91.1,79.7,53.9,0.214,0.192,0.132,528
2023-12-09,1,0,0,0,528,473.3,158,110,95,108,45,136.3,108.4,95.3,81.3,52,0.196,0.21,0.15,516
2023-12-10,1,0,0,0,516,473,162,111,85,104,34,137.3,107.4,96,82.6,49.7,0.161,0.199,0.167,496
2023-12-11,0,0,0,0,496,488.7,159,123,122,90,57,143.4,110,98.9,85.6,50.9,0.16,0.162,0.178,551
2023-12-12,0,0,0,0,551,505.6,158,128,110,97,68,148.3,114.6,103.1,87.6,52,0.201,0.158,0.171,561
2023-12-13,0,0,0,0,561,525.1,138,113,107,91,62,154.4,117.7,106.4,93.4,53.1,0.174,0.201,0.176,511
2023-12-14,0,0,0,0,511,539.4,153,126,124,91,65,158.1,120,110.1,95.7,55.4,0.193,0.175,0.249,559
2023-12-15,0,0,0,0,559,531.7,147,110,111,92,62,154.1,119.7,107.6,96.1,54.1,0.202,0.161,0.141,522
2023-12-16,1,0,0,0,522,530.9,135,121,79,115,43,153.6,117.3,107.7,96.1,56.1,0.207,0.178,0.168,493
2023-12-17,1,0,0,0,493,527.6,148,112,76,84,44,150.3,118.9,105.4,97.1,55.9,0.195,0.195,0.199,464
2023-12-18,0,0,0,1,464,523,162,120,124,89,59,148.3,119,104.1,94.3,57.3,0.181,0.163,0.159,554
2023-12-19,0,0,0,0,554,523.4,180,129,121,92,73,148.7,118.6,104.4,94.1,57.6,0.191,0.209,0.134,595
2023-12-20,0,0,0,0,595,528.3,178,136,115,91,78,151.9,118.7,106,93.4,58.3,0.216,0.172,0.261,598
2023-12-21,0,0,0,0,598,540.7,173,141,118,92,76,157.6,122,107.1,93.4,60.6,0.163,0.172,0.2,600
2023-12-22,0,0,1,0,600,546.6,227,174,145,118,75,160.4,124.1,106.3,93.6,62.1,0.171,0.176,0.118,739
2023-12-23,1,0,0,0,739,577.6,203,137,109,124,44,171.9,133.3,111.1,97.3,64,0.199,0.18,0.188,617
2023-12-24,1,0,0,0,617,595.3,180,141,105,120,48,181.6,135.6,115.4,98.6,64.1,0.166,0.197,0.158,594
2023-12-25,0,0,0,0,594,613.9,149,134,121,93,66,186.1,139.7,119.6,103.7,64.7,0.173,0.226,0.21,563
2023-12-26,0,0,0,0,563,615.1,129,109,97,90,63,184.3,141.7,119.1,104.3,65.7,0.224,0.159,0.209,488
2023-12-27,0,0,0,0,488,599.9,183,158,126,94,82,177,138.9,115.7,104,64.3,0.243,0.189,0.22,643
2023-12-28,0,0,1,1,643,606.3,243,212,162,149,127,177.7,142,117.3,104.4,64.9,0.147,0.147,0.145,893
2023-12-29,0,0,0,0,893,648.1,185,148,124,125,84,187.7,152.1,123.6,112.6,72.1,0.187,0.213,0.225,666
2023-12-30,1,0,0,1,666,637.7,179,135,107,126,58,181.7,148.4,120.6,113.6,73.4,0.252,0.151,0.158,605
2023-12-31,1,0,0,0,605,636,135,93,71,91,45,178.3,148.1,120.3,113.9,75.4,0.157,0.164,0.232,435
2024-01-01,0,0,0,0,435,613.3,135,116,81,76,62,171.9,141.3,115.4,109.7,75,0.227,0.171,0.203,470
2024-01-02,0,0,0,0,470,600,117,98,84,81,60,169.9,138.7,109.7,107.3,74.4,0.17,0.191,0.171,440
2024-01-03,0,0,0,0,440,593.1,139,122,120,108,54,168.1,137.1,107.9,106,74,0.191,0.176,0.229,543
2024-01-04,0,0,0,1,543,578.9,122,112,93,63,59,161.9,132,107,108,70,0.201,0.177,0.178,449
2024-01-05,0,0,0,1,449,515.4,147,124,92,99,66,144.6,117.7,97.1,95.7,60.3,0.245,0.188,0.261,528
2024-01-06,1,0,0,0,528,495.7,158,120,85,101,46,139.1,114.3,92.6,92,57.7,0.202,0.194,0.166,510
2024-01-07,1,0,0,0,510,482.1,110,83,65,78,38,136.1,112.1,89.4,88.4,56,0.168,0.167,0.156,374
2024-01-08,0,0,0,0,374,473.4,111,99,89,79,50,132.6,110.7,88.6,86.6,55,0.13,0.181,0.167,428
2024-01-09,0,0,0,0,428,467.4,115,98,79,69,51,129.1,108.3,89.7,87,53.3,0.205,0.181,0.173,412
2024-01-10,0,0,0,0,412,463.4,125,96,71,61,55,128.9,108.3,89,85.3,52,0.18,0.179,0.142,408
2024-01-11,0,0,0,0,408,444.1,121,107,84,66,55,126.9,104.6,82,78.6,52.1,0.217,0.175,0.194,433
2024-01-12,0,0,0,0,433,441.9,135,95,93,83,46,126.7,103.9,80.7,79,51.6,0.171,0.173,0.198,452
2024-01-13,1,0,0,0,452,431,108,83,73,76,24,125,99.7,80.9,76.7,48.7,0.205,0.179,0.124,364
2024-01-14,1,0,0,0,364,410.1,112,82,57,72,31,117.9,94.4,79.1,73.1,45.6,0.182,0.2,0.217,354
2024-01-15,0,0,0,0,354,407.3,98,83,83,65,50,118.1,94.3,78,72.3,44.6,0.241,0.177,0.221,379
2024-01-16,0,1,0,0,379,400.3,123,84,80,66,64,116.3,92,77.1,70.3,44.6,0.236,0.173,0.208,417
2024-01-17,0,0,0,0,417,401,101,78,72,64,41,117.4,90,77.3,69.9,46.4,0.178,0.206,0.193,356
2024-01-18,0,0,0,0,356,393.6,116,89,93,61,57,114,87.4,77.4,70.3,44.4,0.26,0.189,0.162,416
2024-01-19,0,1,0,0,416,391.1,111,104,87,70,38,113.3,84.9,78.7,69.6,44.7,0.196,0.154,0.215,410
2024-01-20,1,0,0,0,410,385.1,119,88,66,83,25,109.9,86.1,77.9,67.7,43.6,0.188,0.198,0.168,381
2024-01-21,1,0,0,0,381,387.6,95,80,74,65,37,111.4,86.9,76.9,68.7,43.7,0.142,0.166,0.148,351
2024-01-22,0,0,0,0,351,387.1,91,79,71,60,42,109,86.6,79.3,67.7,44.6,0.138,0.19,0.196,343
2024-01-23,0,0,0,0,343,382,115,92,86,66,41,108,86,77.6,67,43.4,0.183,0.192,0.144,400
2024-01-24,0,1,0,0,400,379.6,113,89,72,83,53,106.9,87.1,78.4,67,40.1,0.223,0.173,0.148,410
2024-01-25,0,0,0,0,410,387.3,127,104,98,76,56,108.6,88.7,78.4,69.7,41.9,0.182,0.159,0.195,461
2024-01-26,0,0,1,0,461,393.7,147,136,121,94,88,110.1,90.9,79.1,71.9,41.7,0.187,0.164,0.122,586
2024-01-27,1,0,0,0,586,418.9,131,98,60,100,43,115.3,95.4,84,75.3,48.9,0.201,0.171,0.23,432
2024-01-28,1,0,0,0,432,426.1,103,83,54,68,38,117,96.9,83.1,77.7,51.4,0.2,0.165,0.137,346
2024-01-29,0,0,0,0,346,425.4,117,82,85,59,50,118.1,97.3,80.3,78.1,51.6,0.201,0.204,0.172,393
2024-01-30,0,1,0,0,393,432.6,128,100,92,82,45,121.9,97.7,82.3,78,52.7,0.223,0.169,0.208,447
2024-01-31,0,0,0,0,447,439.3,157,99,102,84,62,123.7,98.9,83.1,80.3,53.3,0.204,0.184,0.198,504
2024-02-01,0,0,0,0,504,452.7,133,102,107,77,69,130,100.3,87.4,80.4,54.6,0.164,0.199,0.197,488
2024-02-02,0,0,0,0,488,456.6,163,131,120,99,71,130.9,100,88.7,80.6,56.4,0.225,0.194,0.261,584
2024-02-03,1,0,0,0,584,456.3,128,108,71,83,42,133.1,99.3,88.6,81.3,54,0.188,0.198,0.226,432
2024-02-04,1,0,0,0,432,456.3,123,94,81,75,34,132.7,100.7,90.1,78.9,53.9,0.213,0.163,0.2,407
2024-02-05,0,0,1,0,407,465,172,135,123,103,81,135.6,102.3,94,79.9,53.3,0.205,0.152,0.154,614
2024-02-06,0,0,0,0,614,496.6,133,97,103,94,59,143.4,109.9,99.4,86.1,57.7,0.195,0.183,0.156,486
2024-02-07,0,0,0,0,486,502.1,121,122,109,83,60,144.1,109.4,101,87.9,59.7,0.178,0.193,0.148,495
2024-02-08,0,0,0,0,495,500.9,122,90,83,62,51,139,112.7,102,87.7,59.4,0.17,0.175,0.178,408
2024-02-09,0,0,0,1,408,489.4,164,150,109,99,72,137.4,111,98.6,85.6,56.9,0.176,0.211,0.215,594
2024-02-10,1,0,0,0,594,490.9,144,104,79,88,37,137.6,113.7,97,85.6,57,0.152,0.185,0.203,452
2024-02-11,1,0,0,0,452,493.7,124,97,63,84,38,139.9,113.1,98.1,86.3,56.3,0.164,0.137,0.146,406
2024-02-12,0,0,0,0,406,493.6,135,113,95,88,70,140,113.6,95.6,87.6,56.9,0.21,0.2,0.192,501
2024-02-13,0,0,0,0,501,477.4,140,119,102,90,55,134.7,110.4,91.6,85.4,55.3,0.206,0.169,0.133,506
2024-02-14,0,0,0,1,506,480.3,149,119,102,84,64,135.7,113.6,91.4,84.9,54.7,0.217,0.189,0.148,518
2024-02-15,0,0,0,0,518,483.6,145,107,96,70,57,139.7,113.1,90.4,85,55.3,0.169,0.173,0.159,475
2024-02-16,0,0,0,1,475,493.1,141,124,110,82,54,143,115.6,92.3,86.1,56.1,0.186,0.163,0.221,511
2024-02-17,1,0,0,0,511,481.3,129,94,65,89,28,139.7,111.9,92.4,83.7,53.6,0.185,0.17,0.163,405
2024-02-18,1,0,0,0,405,474.6,122,89,73,70,32,137.6,110.4,90.4,83.9,52.3,0.186,0.17,0.211,386
2024-02-19,0,0,0,0,386,471.7,128,88,89,74,46,137.3,109.3,91.9,81.9,51.4,0.2,0.176,0.22,425
2024-02-20,0,0,0,0,425,460.9,138,109,98,75,46,136.3,105.7,91,79.9,48,0.203,0.192,0.151,466
2024-02-21,0,0,0,0,466,455.1,124,114,82,71,77,136,104.3,90.4,77.7,46.7,0.236,0.158,0.15,468
2024-02-22,0,0,0,0,468,448,124,102,87,73,63,132.4,103.6,87.6,75.9,48.6,0.218,0.175,0.224,449
2024-02-23,0,0,0,1,449,444.3,177,135,133,96,64,129.4,102.9,86.3,76.3,49.4,0.209,0.156,0.143,605
2024-02-24,1,0,0,0,605,457.7,128,96,74,85,39,134.6,104.4,89.6,78.3,50.9,0.195,0.179,0.137,422
2024-02-25,1,0,0,0,422,460.1,121,79,61,85,40,134.4,104.7,90.9,77.7,52.4,0.181,0.157,0.152,386
2024-02-26,0,0,0,0,386,460.1,121,98,85,85,47,134.3,103.3,89.1,79.9,53.6,0.14,0.166,0.181,436
2024-02-27,0,0,0,1,436,461.7,145,119,103,77,41,133.3,104.7,88.6,81.4,53.7,0.167,0.177,0.201,485
2024-02-28,0,0,0,0,485,464.4,123,114,87,76,62,134.3,106.1,89.3,81.7,53,0.184,0.18,0.196,462
2024-02-29,0,0,0,1,462,463.6,158,119,117,99,86,134.1,106.1,90,82.4,50.9,0.17,0.16,0.189,579
2024-03-01,0,0,0,0,579,482.1,138,117,109,85,62,139,108.6,94.3,86.1,54.1,0.21,0.184,0.224,511
2024-03-02,1,0,1,0,511,468.7,167,140,95,122,67,133.4,106,90.9,84.6,53.9,0.194,0.173,0.154,591
2024-03-03,1,0,0,0,591,492.9,144,115,87,91,40,139,112.3,93.9,89.9,57.9,0.192,0.182,0.12,477
2024-03-04,0,0,0,1,477,505.9,137,106,97,79,68,142.3,117.4,97.6,90.7,57.9,0.126,0.183,0.181,487
2024-03-05,0,0,0,0,487,513.1,122,127,103,76,50,144.6,118.6,99.3,89.9,60.9,0.185,0.18,0.192,478
2024-03-06,0,0,0,1,478,512.1,183,125,113,95,75,141.3,119.7,99.3,89.7,62.1,0.201,0.191,0.15,591
2024-03-07,0,0,0,0,591,530.6,119,89,72,65,60,149.9,121.3,103,92.4,64,0.195,0.174,0.184,405
2024-03-08,0,0,0,1,405,505.7,156,136,110,96,66,144.3,117,96.6,87.6,60.3,0.197,0.184,0.173,564
2024-03-09,1,0,1,0,564,513.3,157,123,103,103,43,146.9,119.7,96.7,89.1,60.9,0.181,0.201,0.203,529
2024-03-10,1,0,0,0,529,504.4,132,96,76,83,46,145.4,117.3,97.9,86.4,57.4,0.146,0.163,0.158,433
2024-03-11,0,0,0,1,433,498.1,171,134,128,95,84,143.7,114.6,96.3,85.3,58.3,0.186,0.181,0.17,612
2024-03-12,0,0,1,0,612,516,183,149,129,106,69,148.6,118.6,100.7,87.6,60.6,0.198,0.184,0.164,636
2024-03-13,0,0,0,0,636,538.6,155,121,90,86,58,157.3,121.7,104.4,91.9,63.3,0.186,0.177,0.124,510
2024-03-14,0,0,0,0,510,527,146,108,100,77,67,153.3,121.1,101.1,90.6,60.9,0.231,0.208,0.115,498
2024-03-15,0,0,0,0,498,540.3,148,125,100,83,62,157.1,123.9,105.1,92.3,61.9,0.253,0.175,0.176,518
2024-03-16,1,0,0,0,518,533.7,130,105,72,95,50,156,122.3,103.7,90.4,61.3,0.19,0.184,0.195,452
2024-03-17,1,0,1,1,452,522.7,191,152,111,135,50,152.1,119.7,99.3,89.3,62.3,0.179,0.142,0.221,639
2024-03-18,0,0,0,1,639,552.1,177,144,133,114,88,160.6,127.7,104.3,96.7,62.9,0.19,0.175,0.16,656
2024-03-19,0,0,0,0,656,558.4,141,116,105,90,54,161.4,129.1,105,99.4,63.4,0.281,0.185,0.256,506
2024-03-20,0,0,0,0,506,539.9,140,120,109,84,66,155.4,124.4,101.6,97.1,61.3,0.18,0.216,0.141,519
2024-03-21,0,0,0,0,519,541.1,124,98,88,79,58,153.3,124.3,104.3,96.9,62.4,0.193,0.191,0.131,447
2024-03-22,0,0,0,0,447,533.9,134,122,98,95,64,150.1,122.9,102.6,97.1,61.1,0.215,0.173,0.176,513
2024-03-23,1,0,0,0,513,533.1,156,106,90,103,39,148.1,122.4,102.3,98.9,61.4,0.172,0.156,0.149,494
2024-03-24,1,0,0,0,494,539.1,132,99,72,88,29,151.9,122.6,104.9,100,59.9,0.217,0.167,0.213,420
2024-03-25,0,0,0,0,420,507.9,117,106,85,71,54,143.4,115,99.3,93.3,56.9,0.255,0.212,0.183,433
2024-03-26,0,0,0,0,433,476,137,106,87,64,60,134.9,109.6,92.4,87.1,52,0.182,0.184,0.144,454
2024-03-27,0,0,1,0,454,468.6,169,123,113,118,85,134.3,108.1,89.9,83.4,52.9,0.145,0.197,0.152,608
2024-03-28,0,0,1,0,608,481.3,180,157,130,111,78,138.4,108.6,90.4,88.3,55.6,0.154,0.183,0.18,656
2024-03-29,0,0,0,0,656,511.1,147,116,99,88,68,146.4,117,96.4,92.9,58.4,0.217,0.142,0.121,518
2024-03-30,1,0,0,0,518,511.9,142,105,93,97,34,148.3,116.1,96.6,91.9,59,0.21,0.15,0.175,471
2024-03-31,1,0,0,0,471,508.6,121,86,60,91,36,146.3,116,97,91,58.3,0.167,0.186,0.234,394
2024-04-01,0,0,0,0,394,504.9,159,128,116,97,62,144.7,114.1,95.3,91.4,59.3,0.161,0.173,0.161,562
2024-04-02,0,0,0,0,562,523.3,142,127,113,81,63,150.7,117.3,99.7,95.1,60.4,0.181,0.164,0.169,526
2024-04-03,0,0,0,1,526,533.6,162,119,109,106,84,151.4,120.3,103.4,97.6,60.9,0.182,0.171,0.212,580
2024-04-04,0,0,0,0,580,529.6,176,133,132,81,65,150.4,119.7,102.9,95.9,60.7,0.205,0.194,0.208,587
2024-04-05,0,0,0,0,587,519.7,170,140,114,110,58,149.9,116.3,103.1,91.6,58.9,0.161,0.158,0.136,592
2024-04-06,1,0,0,0,592,530.3,144,112,70,102,49,153.1,119.7,105.3,94.7,57.4,0.14,0.13,0.177,477
2024-04-07,1,0,0,0,477,531.1,124,98,64,84,32,153.4,120.7,102,95.4,59.6,0.193,0.17,0.155,402
2024-04-08,0,0,0,0,402,532.3,127,107,103,91,50,153.9,122.4,102.6,94.4,59,0.195,0.161,0.205,478
2024-04-09,0,0,0,0,478,520.3,125,105,104,78,64,149.3,119.4,100.7,93.6,57.3,0.233,0.173,0.186,476
2024-04-10,0,0,0,0,476,513.1,151,119,102,70,57,146.9,116.3,99.4,93.1,57.4,0.235,0.159,0.22,499
2024-04-11,0,0,0,0,499,501.6,162,124,92,88,80,145.3,116.3,98.4,88,53.6,0.192,0.192,0.156,546
2024-04-12,0,0,0,0,546,495.7,155,122,94,83,58,143.3,115,92.7,89,55.7,0.224,0.165,0.166,512
2024-04-13,1,0,0,0,512,484.3,136,91,64,82,45,141.1,112.4,89.9,85.1,55.7,0.209,0.141,0.172,418
2024-04-14,1,0,0,0,418,475.9,130,88,73,82,29,140,109.4,89,82.3,55.1,0.18,0.157,0.151,402
2024-04-15,0,0,0,1,402,475.9,153,120,100,107,60,140.9,108,90.3,82,54.7,0.222,0.206,0.168,540
2024-04-16,0,0,0,0,540,484.7,129,108,105,81,50,144.6,109.9,89.9,84.3,56.1,0.266,0.164,0.183,473
2024-04-17,0,0,0,0,473,484.3,114,97,78,62,64,145.1,110.3,90,84.7,54.1,0.219,0.184,0.137,415
2024-04-18,0,0,0,0,415,472.3,125,112,92,84,59,139.9,107.1,86.6,83.6,55.1,0.21,0.169,0.186,472
2024-04-19,0,0,0,1,472,461.7,143,111,107,98,69,134.6,105.4,86.6,83,52.1,0.173,0.172,0.192,528
2024-04-20,1,0,0,0,528,464,126,106,80,90,53,132.9,103.9,88.4,85.1,53.7,0.219,0.213,0.084,455
2024-04-21,1,0,0,0,455,469.3,98,84,72,73,34,131.4,106,90.7,86.3,54.9,0.273,0.195,0.144,361
2024-04-22,0,0,0,0,361,463.4,126,110,103,80,52,126.9,105.4,90.6,85,55.6,0.236,0.199,0.239,471
2024-04-23,0,0,0,1,471,453.6,143,125,83,79,74,123,104,91,81.1,54.4,0.224,0.132,0.248,504
2024-04-24,0,0,0,0,504,458,130,106,107,81,63,125,106.4,87.9,80.9,57.9,0.169,0.202,0.138,487
2024-04-25,0,0,0,0,487,468.3,124,108,96,79,50,127.3,107.7,92,83.6,57.7,0.182,0.183,0.206,457
2024-04-26,0,0,0,1,457,466.1,165,146,118,99,66,127.1,107.1,92.6,82.9,56.4,0.148,0.197,0.209,594
2024-04-27,1,0,0,0,594,475.6,151,118,82,101,46,130.3,112.1,94.1,83,56,0.152,0.164,0.144,498
2024-04-28,1,0,0,1,498,481.7,154,131,81,99,43,133.9,113.9,94.4,84.6,55,0.216,0.171,0.151,508
2024-04-29,0,0,0,0,508,502.7,142,112,113,106,61,141.9,120.6,95.7,88.3,56.3,0.248,0.21,0.182,534
2024-04-30,0,0,0,1,534,511.7,164,119,109,92,67,144.1,120.9,97.1,92,57.6,0.231,0.18,0.244,551
2024-05-01,0,0,0,0,551,518.4,133,127,99,80,55,147.1,120,100.9,93.9,56.6,0.152,0.164,0.185,494
2024-05-02,0,0,0,0,494,519.4,118,86,85,64,56,147.6,123,99.7,93.7,55.4,0.2,0.164,0.181,409
2024-05-03,0,0,0,0,409,512.6,136,120,103,89,59,146.7,119.9,98.1,91.6,56.3,0.175,0.137,0.162,507
2024-05-04,1,0,0,0,507,500.1,142,116,80,96,60,142.6,116.1,96,90.1,55.3,0.209,0.196,0.219,494
2024-05-05,1,0,0,0,494,499.6,132,104,86,94,39,141.3,115.9,95.7,89.4,57.3,0.148,0.168,0.118,455
2024-05-06,0,0,0,0,455,492,144,112,120,72,52,138.1,112,96.4,88.7,56.7,0.226,0.15,0.133,500
2024-05-07,0,0,0,0,500,487.1,140,113,115,88,69,138.4,112,97.4,83.9,55.4,0.237,0.18,0.16,525
2024-05-08,0,0,0,0,525,483.4,148,128,100,79,68,135,111.1,98.3,83.3,55.7,0.173,0.205,0.107,523
2024-05-09,0,0,0,0,523,487.6,116,115,94,82,56,137.1,111.3,98.4,83.1,57.6,0.183,0.171,0.184,463
2024-05-10,0,0,0,0,463,495.3,145,134,110,96,57,136.9,115.4,99.7,85.7,57.6,0.215,0.173,0.256,542
2024-05-11,1,0,0,0,542,500.3,136,104,97,105,45,138.1,117.4,100.7,86.7,57.3,0.21,0.208,0.156,487
2024-05-12,1,0,0,0,487,499.3,144,115,83,97,36,137.3,115.7,103.1,88,55.1,0.211,0.147,0.131,475
2024-05-13,0,0,0,0,475,502.1,159,128,118,84,72,139,117.3,102.7,88.4,54.7,0.227,0.166,0.168,561
2024-05-14,0,0,0,0,561,510.9,155,112,105,86,66,141.1,119.6,102.4,90.1,57.6,0.125,0.168,0.094,524
2024-05-15,0,0,0,0,524,510.7,170,132,127,102,74,143.3,119.4,101,89.9,57.1,0.189,0.178,0.151,605
2024-05-16,0,0,0,0,605,522.4,142,134,118,93,73,146.4,120,104.9,93.1,58,0.211,0.166,0.166,560
2024-05-17,0,0,0,0,560,536.3,129,107,103,96,65,150.1,122.7,108.3,94.7,60.4,0.225,0.164,0.209,500
2024-05-18,1,0,0,0,500,530.3,140,89,80,85,50,147.9,118.9,107.3,94.7,61.6,0.211,0.186,0.186,444
2024-05-19,1,0,0,0,444,524.1,141,104,87,94,33,148.4,116.7,104.9,91.9,62.3,0.232,0.16,0.202,459
2024-05-20,0,0,0,0,459,521.9,169,131,93,82,54,148,115.1,105.4,91.4,61.9,0.212,0.21,0.214,529
2024-05-21,0,0,0,0,529,517.3,174,135,122,98,64,149.4,115.6,101.9,91.1,59.3,0.125,0.161,0.189,593
